place_id,name,lat,lng,address,category,types,rating,user_ratings_total,phone,website
ChIJQcsJ0cBMDW0RxPNXiRcV1dg,Gracechurch Reserve,-36.9554658,174.9240777,"Flat Bush, Auckland 2016, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,32,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJy0p28b9NDW0REpkDJk4C47s,Parkview Tower,-36.9932279,174.8781222,"21 Putney Way, Manukau City Centre, Auckland 2104, New Zealand",park,"campground,establishment,lodging,park,point_of_interest",5.0,4,,
ChIJY1kKHMtPDW0R9X4vnVEv8kA,Wiri Mountain,-37.0059129,174.8584035,"244 Wiri Station Road, Wiri, Auckland 2104, New Zealand",park,"establishment,park,point_of_interest",3.4,10,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=3278
ChIJybhiqF5SDW0RTY86ERtjlrM,Tington Wetlands Reserve,-37.0429158,174.8933785,"Wattle Farm Road, Wattle Downs, Auckland 2103, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.1,44,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJV_Sll5lODW0R1RyveHBjh3U,Central Park,-37.0663091,174.9454438,"Great South Road, Papakura, Auckland 2110, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.2,357,,
ChIJnfzXWABPDW0RuTXFJRGHlng,Matukuturua Stonefields,-37.0123869,174.8472492,"58 Mclaughlins Road, Wiri, Auckland 2104, New Zealand",,"establishment,point_of_interest",5.0,1,,
ChIJGfv-NTxNDW0RBmSoxGG0oW4,Historic old concrete bridge,-37.0045584,174.8876332,"901A Great South Road, Wiri, Auckland 2104, New Zealand",,"establishment,point_of_interest",4.6,7,,
ChIJw5zZEH5NDW0Rqqc5U1bsoY4,Nathan Homestead Pukepuke,-37.0152015,174.9024353,"70 Hill Road, Manurewa, Auckland 2102, New Zealand",,"art_gallery,establishment,point_of_interest",4.3,58,+64 9 267 0180,http://www.aucklandcouncil.govt.nz/en/newseventsculture/arts/artscentretheatresgalleries/pages/nathanhomestead.aspx
ChIJ37_jk7hNDW0RqEZNKYiZjRw,The Warehouse Manukau,-36.9899245,174.8753484,"35 Cavendish Drive, Manukau City Centre, Auckland 2104, New Zealand",,"clothing_store,department_store,establishment,home_goods_store,point_of_interest,store",3.9,1702,+64 9 262 1187,https://www.thewarehouse.co.nz/stores/manukau.html?utm_source=organic&utm_medium=gmb&utm_campaign=store_location
ChIJdyLtcmBVDW0Rex3wTMJnPos,Landmark Homes – Auckland South & Franklin,-37.2015046,174.8996576,"22 West Street, Pukekohe 2580, New Zealand",,"establishment,general_contractor,point_of_interest",4.2,6,+64 800 628 859,https://landmarkhomes.co.nz/franchise/auckland-south-franklin
ChIJ-27XXJdNDW0RnvpWtv9-L3Q,Due Drop Events Centre,-36.9988889,174.8875,"770 Great South Road, Wiri, Manukau 2104, New Zealand",,"establishment,point_of_interest",4.4,2378,+64 9 976 7777,http://www.duedropeventscentre.org.nz/
ChIJMSgkYVhdDW0R1AECc2nl10A,McLachlan Monument,-37.01674149999999,174.607162,"126 Cornwallis Road, Cornwallis, Auckland 0604, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,90,+64 27 700 0118,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJE-HrNdxPDW0RGUqO8U-2oOw,Papatoetoe Town Hall,-36.97988060000001,174.8525954,"31 Saint George Street, Papatoetoe, Auckland 2025, New Zealand",,"city_hall,establishment,local_government_office,point_of_interest",4.0,17,+64 9 379 2030,https://bookings.aucklandcouncil.govt.nz/facilities/facility/papatoetoe-town-hall
ChIJr_0SdtStcm0Rs0Um1LGFKXs,Pukekiwiriki Paa,-37.068862,174.981294,"92 Red Hill Road, Red Hill, Auckland 2110, New Zealand",,"establishment,point_of_interest",4.5,11,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2799
ChIJe0RuW3dPDW0R2uLNTmVj64o,The Rabbit Lake,-36.99829280000001,174.7929241,"Auckland Airport, Auckland 2022, New Zealand",,"establishment,point_of_interest",5.0,7,,
ChIJOZEu6o9NDW0RiMZsWnoOS5c,Eastern Grill,-36.9868287,174.8805899,"1/613 Great South Road, Manukau City Centre, Auckland 2104, New Zealand",restaurant,"establishment,food,point_of_interest,restaurant",4.2,244,+64 9 942 5678,
ChIJp2s0GYNODW0Rpi2J1UHUuI4,Grange Motel,-36.9625595,174.8538465,"1 Grange Road, Manukau City Centre, Auckland 2025, New Zealand",,"establishment,lodging,point_of_interest",4.3,127,+64 9 277 8280,http://www.grangemotel.co.nz/
ChIJkRNbZgBLDW0RbSNcpGTtDOU,HMNZS Taranaki Turret,-36.9293542,174.8976175,"169 Harris Road, East Tāmaki, Auckland 2013, New Zealand",,"establishment,point_of_interest",5.0,1,,https://navymuseum.co.nz/explore/by-collections/ships/taranaki/
ChIJvWQk8_lPDW0R3tsBDByCqT8,Manu tangi ata -Tiaki Taiao Hub,-37.0128894,174.8399857,"Harbour Ridge Drive, Wiri, Auckland 2104, New Zealand",,"establishment,point_of_interest",4.3,3,,
ChIJLT6wQblNDW0Rm_kEvfR4oXo,Manukau Motor Lodge,-36.9877935,174.8815628,"631 Great South Road, Manukau City Centre, Manukau 2104, New Zealand",,"establishment,lodging,point_of_interest",3.8,279,+64 9 262 0869,https://manukaumotorlodge.co.nz/
ChIJJ60JLL9NDW0RhRaBl4hGXps,MELBA Manukau,-36.989511,174.8804335,"1 Ronwood Avenue, Manukau City Centre, Auckland 2104, New Zealand",restaurant,"establishment,food,point_of_interest,restaurant",4.3,2604,+64 9 263 0598,http://www.melba.nz/
ChIJ44D0CSFVDW0Ro3dfgy1i3VY,Landmark Homes Show home – Auckland South & Franklin,-37.1446465,174.8885731,"11 Heaphy Lane, Rise, Paerata 2676, New Zealand",,"establishment,general_contractor,point_of_interest",5.0,1,+64 800 628 859,
ChIJhTO7LwBPDW0Roxn4fRcGUu8,Portage Race Waka entry point,-36.9399113,174.8300253,"Portage Road, Ōtāhuhu, Auckland 1062, New Zealand",,"establishment,point_of_interest",,0,,
ChIJJapZW9xNDW0RQHbZF2TWrDs,Puhinui Domain,-36.9899634,174.8642502,"Papatoetoe, Auckland 2104, New Zealand",park,"establishment,park,point_of_interest",4.0,25,,
ChIJTXZLKQlNDW0R8Z4sl98aweY,Puhinui Stream Forest Trail,-37.0056224,174.9015129,"4697748, Totara Heights, Auckland 2105, New Zealand",park,"establishment,park,point_of_interest",4.8,89,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJcV_NbVtNDW0Roh84n8_ke1g,Wirihana Bush,-37.003606,174.8850569,"39 Kerrs Road, Wiri, Auckland 2104, New Zealand",park,"establishment,park,point_of_interest",5.0,2,,
ChIJkw7P8qBNDW0Rtw6A7cA_VH4,Everglade Park,-36.9917034,174.8972132,"Goodwood Heights, Auckland 2105, New Zealand",park,"establishment,park,point_of_interest",4.3,17,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/
ChIJy0QOPJJNDW0RJ0QY6oSuG5M,Wiri Stream Reserve,-36.9987916,174.8822332,"52R Trevor Hosken Drive, Wiri, Auckland 2104, New Zealand",park,"establishment,park,point_of_interest",4.2,26,+64 9 301 0101,
ChIJFUUc6nWvcm0RCxIJLJ9dvWE,Hunua Falls,-37.0687724,175.0897736,"Hunua Ranges Regional Park Falls Road, Hunua 2583, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.7,2773,+64 9 301 0101,http://regionalparks.aucklandcouncil.govt.nz/hunuafalls
ChIJCTrZ42xNDW0RoPycJGLvAA8,Totara Park,-36.9979813,174.9118138,"90R Wairere Road, The Gardens, Auckland 2016, New Zealand",park,"establishment,park,point_of_interest",4.6,1183,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=411
ChIJZTgrYD9mDW0RjUPulCMT3S0,Manukau Harbour Lookout,-37.02227,174.5469567,"81 Whatipu Road, Huia, Auckland 0604, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,13,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/Pages/default.aspx
ChIJB0SAVGRODW0RV1uZz7KyStY,Kohuora Park,-36.9786607,174.8444122,"44 Station Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.2,89,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=384
ChIJXx7QmC1MDW0RvNXOZB85-VA,Wintere Park,-36.9691775,174.866037,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.0,27,,
ChIJeV4JWm5ODW0Rkn65jjT66qY,Robert White Park,-36.98536199999999,174.8441462,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.3,54,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJketvl4FODW0RIYkG52l-27A,Omana Park,-36.9675148,174.8548832,"23R Omana Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.0,30,,
ChIJ2Rl1921ODW0RPcVRpWYsR0I,Wyllie Park,-36.9882538,174.8461306,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",3.5,8,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJMZADhDNMDW0RL9EHo_Ra1Q0,Neil's Park,-36.9695228,174.8722125,"47 Kimpton Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.3,16,+64 21 214 6239,
ChIJVe9InWJODW0RA-_Pue27scY,Gordon Park,-36.9713644,174.8444453,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",3.9,9,,
ChIJKQSMTjhPDW0R2gyRQe3whKM,Burnside Park,-36.9796969,174.8552368,"99 Saint George Street, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",3.8,4,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1687
ChIJyxAAaXFPDW0RVAmfs-6qp4I,Caringbah park,-36.9837484,174.8347923,"9 Caringbah Drive, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.0,1,,
ChIJ9WB8P4hODW0R37Rg4hyDBxA,Swaffield Park,-36.9704722,174.8448429,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.3,4,,
ChIJ0yKYWHFODW0RNLX6Jc2Jiqs,Murdoch Park,-36.9879399,174.8507362,"27 Chestnut Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.2,69,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJn46gKIlODW0RiYrxZDGJwOk,Middlemore Park,-36.9665619,174.8435043,"65B Swaffield Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.3,23,,
ChIJBeCXtxtNDW0RmXg0u5SPF28,Auckland - ABC Standard Garden,-36.9755964,174.8795727,"72 Caspar Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",,0,+64 27 326 8081,
ChIJHWSccGxODW0RTfTKOv82FCc,Cemetary Crater,-36.9892355,174.84159,"151-153 Hillside Road, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.5,16,,
ChIJS-wl6nlODW0RKzieIVgQX_g,Stadium Reserve,-36.9813574,174.8525579,"Parking lot 7 Tavern Lane, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.2,30,,
ChIJv5D9V1ZPDW0RLevoKcSlLxs,Te Akitai Waiohua Kohatu,-36.9850439,174.7967393,"Māngere, Auckland 2022, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",,0,,
ChIJv74NB9VNDW0RIlSxSZgPQIQ,Papatoetoe Recreation Ground,-36.9736351,174.8615351,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.2,269,,https://www.eventfinda.co.nz/venue/kingswood-road-reserve-auckland
ChIJe3SwJ35ODW0R6D2szJtUDes,Rangitoto Park,-36.97176899999999,174.8534538,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.4,15,,
ChIJwwVag49PDW0Rn6d3E5UzLqc,Middlemore Teaching Garden,-36.9671961,174.8438897,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",5.0,2,+64 9 278 7030,https://aucklandteachinggardens.co.nz/our-gardens/
ChIJuVhdd9VPDW0RzXMiODv5XNU,Catkin field,-36.985923,174.8354079,"Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",5.0,2,,
ChIJ0_uAbV5PDW0RdOCSaTUDzTk,Stadium Teaching Garden,-36.9814116,174.853284,"5036983, Papatoetoe, Auckland 2025, New Zealand",park,"establishment,park,point_of_interest",4.4,5,,https://aucklandteachinggardens.co.nz/
ChIJLzJDUgBPDW0R_gKxPldHphc,Te Taahuhu / Criterion Square,-36.9439508,174.8435095,"338 Great South Road, Ōtāhuhu, Auckland 1062, New Zealand",,"establishment,point_of_interest",,0,,http://aucklandcouncil.govt.nz/
ChIJ6YuTBgBFDW0R05-yQZJe7NE,Wildlife area,-36.9662595,174.7566371,"Island Road, Māngere, Auckland 2022, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.4,9,,
ChIJHX6YGpNFDW0RqlKWB7ZSiQM,Watercare Coastal Walkway,-36.9480792,174.7596586,"Māngere Bridge, Auckland 2022, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.5,66,+64 7 867 9080,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJ5Wv8EadPDW0RcAHBNk72U0s,Outrigger Canoe Ventures Ltd,-36.9635543,174.7845261,"71 Kirkbride Road, Māngere Bridge, Auckland 2022, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",,0,+64 210 330 884,
ChIJhcfTiHhPDW0RWV751tqeKLI,Watercare Coastal Walkway entrance from Greenwood Road,-36.9693708,174.7815809,"Greenwood Road, Māngere, Auckland 2022, New Zealand",tourist attraction,"establishment,park,point_of_interest,tourist_attraction",4.3,46,+64 9 442 2222,
ChIJK7g8cplPDW0R5wjt0yi18hQ,House Park,-36.9763486,174.7903596,"241 Kirkbride Road, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.2,82,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJfVC18mdPDW0RGhntJPBP4ig,Te Pane o Mataaho,-36.9479081,174.7856988,"17 Domain Road, Māngere Bridge, Auckland 1072, New Zealand",park,"establishment,park,point_of_interest",4.7,313,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2991
ChIJF38zh5hPDW0RsmX7pB1kiJA,Kirkbride Rd Reserve,-36.9770228,174.7938732,"Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.1,9,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJRbstzv5FDW0RDo-ASTQTAio,"Kiwi Esplanade Reserve, Mangere Bridge",-36.9403739,174.7723984,"Kiwi Esplanade, Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.9,20,,
ChIJw-OQQHVPDW0RuHWTq8vVsKE,Williams Park,-36.9677357,174.7933364,"Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.4,14,,
ChIJy2lfg6ZPDW0ROfBZpcM84MA,Windrush Park,-36.9745306,174.8014652,"Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.0,7,,
ChIJS6FmiG9FDW0RPUWzYF47a4s,Oruarangi Esplanade Reserve,-36.9800333,174.7628097,"498 Oruarangi Road, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.9,9,,
ChIJiSo5qKlPDW0ROxqUnXz8uGY,Rush Place Reserve,-36.9723371,174.807783,"10 Rush Place, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",3.0,1,,
ChIJGec7A2pPDW0R3fkYstNlLH4,Mangere Mountain Education Centre,-36.9482756,174.7887783,"100 Coronation Road, Māngere, Auckland 2022, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.5,20,+64 9 634 7305,http://www.mangeremountain.co.nz/
ChIJibUCeJZPDW0R039Np7LW2oc,George Cox Reserve,-36.9853944,174.7939543,"Timberly Road, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.5,11,,
ChIJSa8NHtBFDW0RWvsMTw4duX4,Kiwi Esplanade Walkway,-36.9416435,174.7627935,"Kiwi Esplanade, Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.8,9,,
ChIJpwoRLltPDW0R6KqeFlNm7vU,Allan Park,-36.9397705,174.7833945,"Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.4,80,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJYWwzzVtODW0RwPicJGLvAA8,Aorere Park,-36.9764878,174.8275606,"Māngere East, Auckland 2024, New Zealand",park,"establishment,park,point_of_interest",3.9,148,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJD5f5BAVPDW0RVPzZOBARFeE,David Lange Park,-36.967159,174.7998383,"Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.4,148,+64 210 223 9648,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=361
ChIJvZuZjAxPDW0RwPOcJGLvAA8,Moyle Park,-36.9626262,174.7973674,"48R Bader Drive, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",3.7,97,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=280
ChIJH4UTBwZPDW0R4POcJGLvAA8,Mangere Centre Park,-36.9645692,174.8053907,"141r Robertson Road, Māngere East, Auckland 2024, New Zealand",park,"establishment,park,point_of_interest",4.2,497,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=392
ChIJ-Qyci0NPDW0R2AcL2_JciUg,Naomi And Bill Kirk Park,-36.9422948,174.7875043,"39 Coronation Road, Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.2,16,,
ChIJ6WUvBHRPDW0Rpz90ZhiXNrY,Vickers Park,-36.9637888,174.7893984,"29 Vickers Crescent, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",3.7,3,,
ChIJh7tZVmNPDW0RsDGbrTBmkb4,Mangere Lagoon,-36.9591635,174.7776173,"Māngere Bridge, Auckland 2022, New Zealand",,"establishment,point_of_interest",4.4,45,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/get-outdoors/aklpaths/Pages/path-detail.aspx?itemID=10
ChIJLzWjsyBFDW0R7aoNQAlU3gs,Ellets Beach,-36.9892025,174.7443389,"Ihumatao Road, Māngere, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",3.9,34,,
ChIJIUciYWhPDW0RIO6cJGLvAA8,Mangere Domain,-36.9484678,174.7830326,"Domain Road, Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.6,612,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=373
ChIJM1N8BgpPDW0R-1LMojBBSzc,Mangere Town Centre,-36.9691884,174.800108,"93 Bader Drive, Māngere, Auckland 2153, New Zealand",shopping mall,"establishment,point_of_interest,shopping_mall",3.9,2519,+64 9 275 7078,http://mangeretowncentre.nz/
ChIJiZGIC_dODW0Roehf-NDBbog,Walter Massey Park,-36.9672271,174.8274556,"Māngere East, Auckland 2024, New Zealand",park,"establishment,park,point_of_interest",4.2,197,,
ChIJDV12cENPDW0Rh9-qHnzuuPc,Swanson Park,-36.9426077,174.7858948,"5/7 Church Road, Māngere Bridge, Auckland 2022, New Zealand",park,"establishment,park,point_of_interest",4.2,50,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJL3dAzhVMDW0Rw16TNnaOBWg,Ngati Otara Park,-36.9480986,174.8783355,"100 Otara Road, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",4.4,130,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=340
ChIJJST16jdMDW0RezWxPTrCq_Q,Otara Giant Slide,-36.963301,174.8761928,"New Zealand 9A Cobham Crescent, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",4.3,144,,https://orteil.dashnet.org/cookieclicker/
ChIJkVsQhTdMDW0RWfpGVAsorA4,Otamariki Park,-36.9630154,174.8757966,"193 East Tamaki Road, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",4.4,66,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2924
ChIJq4f4R0FMDW0RRP6DFw1oxok,Mayfield Park,-36.9558304,174.8818726,"42 Hills Road, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",4.5,6,,
ChIJr5GsY9tNDW0R6GfnQGCpcWE,Ōtara park NZ,-36.958813,174.8898908,"291 East Tamaki Road, Ōtara, Auckland 2013, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJ3dpEPgBNDW0RGbUbnZsA4aU,Ormiston view point,-36.9653265,174.9391051,"530/554 Ormiston Road, Flat Bush, Auckland 2576, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",5.0,1,,
ChIJE5MGw1FMDW0R0bRh-FdTtf8,Preston Road Reserve,-36.9663187,174.8888576,"Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",3.7,19,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJGSPWXUpMDW0RKejbsQt3DaI,Sandbrook Reserve,-36.9696523,174.87847,"259-261 Bairds Road, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",3.7,24,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJjVMpCTpMDW0RSzZJV0r77nk,Otara Flea Market,-36.9610665,174.8721572,"Newbury Street, Manukau, Auckland 2023, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.3,2352,+64 9 274 0830,https://www.otaramarkets.co.nz/
ChIJF1qkp0dMDW0RlOnIgf8KB5o,Otara Creek Reserve,-36.9600867,174.8795931,"Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",4.6,9,,
ChIJcZ3xZIBADW0R3_SwUH3z8zc,Otara Town Centre,-36.9611828,174.8736046,"Ōtara, Auckland 2023, New Zealand",shopping mall,"establishment,point_of_interest,shopping_mall",4.0,1382,+64 9 274 3414,https://www.otara.co.nz/
ChIJ3w4ARZ1MDW0RJcYdwJbgzFQ,Whaka Maumahara,-36.9322399,174.9098702,"204 Guys Road, East Tāmaki, Auckland 2013, New Zealand",park,"establishment,park,point_of_interest",4.5,4,,
ChIJD4ayVgC1cm0RsWJiHjXuxpw,Snapper Rock,-36.8773458,174.9991242,"61 Pohutukawa Road, Beachlands 2018, New Zealand",,"establishment,point_of_interest",3.8,5,,
ChIJ42J9419MDW0REsvmAyyv8qM,Hampton Park,-36.9507812,174.8974,"334 East Tamaki Road, East Tāmaki, Auckland 2013, New Zealand",park,"establishment,park,point_of_interest",4.1,44,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=288
ChIJcbzSF11NDW0R-XG7CH2RDMA,Point View Reserve,-36.9501699,174.9270931,"4787024, East Tāmaki Heights, Auckland 2016, New Zealand",park,"establishment,park,point_of_interest",4.6,181,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx
ChIJfaxQzYVNDW0RScicq9K21kM,Riripono,-36.9568452,174.8767176,"52 Alexander Crescent, Ōtara, Auckland 2023, New Zealand",park,"establishment,park,point_of_interest",5.0,1,,
ChIJTSGZODhLDW0Ruj84D0g9d5A,Morrin Cooper Park,-36.9088075,174.9284434,"Whitford Road, Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",3.9,23,,
ChIJn1uA4jpLDW0R-k43Ekg3QfQ,Polish Heritage Trust Museum in New Zealand,-36.9017762,174.9272271,"125 Elliot Street, Howick, Auckland 2014, New Zealand",tourist attraction,"establishment,museum,point_of_interest,tourist_attraction",4.6,28,+64 9 533 3530,http://www.polishheritage.co.nz/
ChIJ-UGYqBVLDW0R47eGEKxsw8Y,Sheffield Place Reserve,-36.9071646,174.9173422,"4 Lexington Drive, Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",4.5,2,,
ChIJe3cdeQBLDW0RbNVfQ5sIcJM,Cascade Bridge,-36.9121969,174.9146024,"35 Pinewood Grove, Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJz7k1H7pLDW0RBmnEKLCBse8,Edendale Park,-36.9094221,174.9285967,"36r Whitford Road, Somerville, Auckland 2014, New Zealand",park,"establishment,park,point_of_interest",3.0,1,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2247
ChIJN-EpSaRLDW0RHiLkzZ_DFuw,Mirrabooka Park,-36.9096765,174.9232518,"Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",4.4,14,,
ChIJkfLxRhJLDW0RjPwAanp7KaQ,McCahill Views Reserve,-36.9059659,174.9106839,"Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",4.7,23,,
ChIJVb3qX2xLDW0RVeYziDEtMpE,Cascade Walkway,-36.9129694,174.9137758,"Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",4.5,21,,
ChIJDQkK1ShLDW0RQbtIwG3l8o4,Howick Information Service,-36.8947408,174.9322419,"91 Picton Street, Howick, Auckland 2014, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction,travel_agency",4.4,37,+64 9 534 4796,http://www.aucklandcouncil.govt.nz/
ChIJI2N6AD5LDW0RRq2jcEPzh_s,Botany Park,-36.9050272,174.9195156,"Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",4.5,4,,
ChIJkTXUYABLDW0RzFc8jiGKHI4,Gosford Drive Reserve North Walk,-36.90817639999999,174.9154633,"12 Channing Crescent, Botany Downs, Auckland 2010, New Zealand",park,"establishment,park,point_of_interest",,0,,
ChIJ_bt0AgC1cm0RTREFR6nicz8,Pubelic Art,-36.910847,175.0041078,"Beachlands 2571, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",5.0,4,,
ChIJke8K5HBLDW0RQR3W-FL2vJo,Northpark Lights,-36.9151752,174.9252061,"7 Northpark Avenue, Northpark, Auckland 2013, New Zealand",tourist attraction,"establishment,point_of_interest,tourist_attraction",4.3,6,,https://northparklights.remotefalcon.com/
