place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query,category
ChIJUV7B9XA5DW0RwuSnMdMJ648,Adah Reserve,-36.7637392,174.7238173,"Totara Vale, Auckland 0629, New Zealand","establishment,park,point_of_interest",5.0,3.0,,,True,grid_classic_park,park
ChIJAXxToso5DW0R8PD3rdWPgIY,Target Reserve,-36.76249809999999,174.7321069,"Totara Vale, Auckland 0629, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJK2bwpRs5DW0RNLeOEZTDSK4,Powrie Reserve,-36.7868788,174.7180051,"Glenfield, Auckland 0629, New Zealand","establishment,park,point_of_interest",4.0,9.0,,,False,grid_classic_park,park
ChIJUzfo7II5DW0RWQXZ5t9c59E,Trias Reserve,-36.7606845,174.7330255,"95 Trias Road, Totara Vale, Auckland 0629, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJ7Sx1t2k5DW0RM2gWxrk5U3Q,Lookout,-36.7602923,174.7322173,"95 Trias Road, Totara Vale, Auckland 0629, New Zealand","establishment,park,point_of_interest",4.2,6.0,,,True,grid_classic_park,park
ChIJ2ZrB5ZE5DW0Rpo9WSUzBW00,Probert Park,-36.7639238,174.7462007,"Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.4,8.0,,,True,grid_classic_park,park
ChIJQQOPLhk5DW0RIA6_N8bWGfg,Glencourt Reserve,-36.7881134,174.7136778,"Glencourt Place, Glenfield, Auckland 0629, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,True,grid_classic_park,park
ChIJ7-soBw05DW0RDDbPIMeNc5w,Ross Reserve,-36.7754482,174.7233116,"3 Ross Avenue, Glenfield, Auckland 0629, New Zealand","establishment,park,point_of_interest,premise,street_address",,,,,False,grid_classic_park,park
ChIJ6UDZ5WI3DW0RMRvWz8RKDAY,Takapuna Beach Holiday Park,-36.7841527,174.7753585,"22 The Promenade, Takapuna, Auckland 0622, New Zealand","campground,establishment,lodging,park,point_of_interest,rv_park",4.1,531.0,+64 9 489 7909,http://www.takapunabeachholidaypark.co.nz/,False,grid_classic_park,park
ChIJm4KE9fs5DW0RSKRUHQKzAl4,Castor Bay Beach Reserve,-36.7598569,174.7680794,"5/7 The Esplanade, Castor Bay, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.6,539.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=703,True,grid_classic_park,park
ChIJd8O-MQA5DW0RORoaVaXLVu8,Kitchener Park walk,-36.77527,174.7642245,"17C Fenwick Avenue, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",5.0,2.0,,,False,grid_classic_park,park
ChIJkXwtkN05DW0Ry6XgUFNIcYQ,Kitchener Park,-36.775434,174.7665211,"12 Dodson Avenue, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.8,5.0,,,False,grid_classic_park,park
ChIJm-B5RgA5DW0RLG-8FvD7110,Milford Beach,-36.772309,174.7635817,"Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJtVGP6t05DW0RwKucJGLvAA8,Sylvan Park,-36.7761722,174.7680194,"36 Sylvan Park Avenue, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.5,242.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=477,True,grid_classic_park,park
ChIJl1-40785DW0ROHejtRaxshk,세월호 기억벤치,-36.7775119,174.7689564,"NZ, 36 Sylvan Park Avenue, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",5.0,5.0,+64 21 242 8845,,False,grid_classic_park,park
ChIJN2BGW8Q5DW0RZjFZiy5oawE,Hospital Lakefront Park,-36.7815693,174.7596787,"Shea Terrace, Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",4.4,8.0,,,True,grid_classic_park,park
ChIJD06hVQA5DW0RxFzLoWPOENI,Anakiwa Memorial,-36.7699324,174.7590216,"13 Tobruk Crescent, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJYTOJegA5DW0RzaWR8TTb_Vo,Nile Reserve,-36.7768309,174.7539009,"2 Belmont Terrace, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJyRXjNAA5DW0RA6Dd58nHl3E,Healing Garden,-36.7817746,174.7561173,"North Shore Hospital Drive, Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",,,,,True,grid_classic_park,park
ChIJ88gyI2A3DW0RUB5L_si3Nhw,Henderson Park,-36.7765976,174.7741481,"Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",4.5,24.0,,,True,grid_classic_park,park
ChIJC99rguU5DW0RwVIs3hXpZwM,Brian Byrnes Reserve,-36.7666007,174.7634864,"Castor Bay, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.2,20.0,,https://wego.here.com/new-zealand/auckland/recreation/brian-byrnes-reserve--554rckqb-424bf087225b4262a8f6ca0c840b7118,True,grid_classic_park,park
ChIJWVPxVLs5DW0RprTVpkNhnVE,Milford Reserve Playground,-36.7658576,174.7665184,"41 Craig Road, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.6,47.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=472,True,grid_classic_park,park
ChIJqavcF-U5DW0Rz6gWiVp-HZA,Commodore Parry Reserve,-36.7653573,174.7647676,"Castor Bay, Auckland 0620, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJOUuQm-M5DW0R6QZtQ3usgJ4,Milford Beach Reserve,-36.7653985,174.7666934,"63 Milford Road, Milford, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.6,1203.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1477,True,grid_classic_park,park
ChIJzb7Mo5Q5DW0RM02Nz44zV9M,Seine Reserve,-36.7691338,174.7513874,"Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.6,19.0,,,True,grid_classic_park,park
ChIJW8HAIQA3DW0RRPrTCD2k1u4,Coastal walkway,-36.7819405,174.7767082,"20 Brett Avenue, Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJoQq-UAA3DW0RTWIrjQOF88Y,Coastal Walkway Takapuna-Milford,-36.7828563,174.777048,"Timber Trail, Auckland 0622, New Zealand","establishment,park,point_of_interest",4.8,10.0,,,False,grid_classic_park,park
ChIJYa-4HWM3DW0RHGnN2kXgozM,Best Dogs - Dog Care,-36.7841491,174.7760469,"24 The Promenade, Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",5.0,2.0,+64 21 766 059,,True,grid_classic_park,park
ChIJ6Vj7wpI5DW0RmGLX-YVveFA,Knightsbridge Reserve,-36.7662849,174.7514405,"r, Knightsbridge Drive, Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.3,37.0,,,True,grid_classic_park,park
ChIJRSusYJ43DW0R7o2Kcz-K3cM,Frank’s Beach,-36.7841786,174.7767426,"24 The Promenade, Takapuna, Auckland 0622, New Zealand","establishment,park,point_of_interest",4.8,9.0,,,False,grid_classic_park,park
ChIJC-t6YEY3DW0RvpKW8ixxtK4,Takapuna Reef / Wolfe's Reef,-36.7803035,174.7797928,"6Q9H+VW, Auckland 0622, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJC64R1fI5DW0R6xNWrs2e_PM,Kenmure Reserve,-36.76078940000001,174.7525298,"Kenmure Avenue, Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJDzsTglEzDW0RqT8wnKO93P8,Rotary Centennial Walkway,-36.7596369,174.9268166,"Unnamed Road, Auckland 1010, New Zealand","establishment,park,point_of_interest",4.0,2.0,,,False,grid_classic_park,park
ChIJLY6hVwDLcm0RR1m-mvGIO7Y,Owhanake Recreation Reserve,-36.7732855,174.9992583,"Oneroa, Auckland 1081, New Zealand","establishment,park,point_of_interest",4.3,3.0,,,True,grid_classic_park,park
ChIJ_faSTADLcm0RNgZNFEC8Rf8,After Dinner Club bench,-36.7810392,174.9930138,"Oneroa, Auckland 1081, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJNZweu_PLcm0R4C0jTR5QdWE,Delamore-Oceanview Hiking Trail,-36.7814356,174.9992955,"53-49 Delamore Drive, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",,,,,True,grid_classic_park,park
ChIJlXpNem_Lcm0RTEzhzihlBq4,Matiatia Walk,-36.7782262,174.9856447,"11 Alan Murray Lane, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.9,21.0,,,False,grid_classic_park,park
ChIJS0XwQUnLcm0R-UG1IwlArwk,Atawhai Whenua Reserve,-36.7833918,174.9952417,"14 Ocean View Road, Auckland 1971, New Zealand","establishment,park,point_of_interest",4.6,7.0,,,False,grid_classic_park,park
ChIJFYAaEl_Lcm0RTf_Uf3NUF7s,"Te Ara Hura - ""W"" Bay trail",-36.7689803,175.0056323,"64 Korora Road, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",5.0,14.0,,,False,grid_classic_park,park
ChIJceFAawDLcm0R09Y6SpdzqQQ,Te Ara Hura hike trail - start of new section,-36.7770608,175.0091205,"24B Korora Road, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJKWM2UO7Lcm0REc7doKfpIjM,Korora Beach Reserve,-36.7763796,175.0099457,"24B Korora Road, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.7,3.0,,,True,grid_classic_park,park
ChIJex_YnnnJcm0RbuQo_UEOa4k,Enclosure Bay Waiheke,-36.7771991,175.0334629,"Enclosure Bay, Auckland 1081, New Zealand","establishment,park,point_of_interest",4.8,37.0,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/,True,grid_classic_park,park
ChIJbaQjegDJcm0RA7lQXsOE0Us,Hekerua Beach,-36.7815371,175.0272791,"4 Newton Road, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.0,1.0,,,False,grid_classic_park,park
ChIJy8ejTQzJcm0RoFdW0LSw6Z8,McKenzie Reserve,-36.7797455,175.034867,"Empire Avenue, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.0,1.0,+64 21 416 484,http://www.mckenziereserve.org.nz/,False,grid_classic_park,park
ChIJQ_XdoOHLcm0RdDOYtuLp4ks,Newton Reserve,-36.7817915,175.0209098,"Newton Road, Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.3,3.0,,,False,grid_classic_park,park
ChIJD4g0cufLcm0Rdq31iDwvPig,Little Oneroa Beach Reserve,-36.7850273,175.0179863,"Oneroa, Auckland 1081, New Zealand","establishment,park,point_of_interest",4.5,21.0,,,False,grid_classic_park,park
ChIJg_wpSkHJcm0RM0_Y18eYAmA,Walking Trail (moderate) to Little Palm Beach,-36.7803349,175.0405588,"49 Cory Road, Palm Beach, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.7,38.0,,,False,grid_classic_park,park
ChIJQV7J6EPJcm0R4yvJFqswaPk,Mawhitipana Reserve,-36.7815688,175.0399934,"55 Cory Road, Oneroa, Auckland 1081, New Zealand","establishment,park,point_of_interest",4.5,2.0,,,False,grid_classic_park,park
ChIJUYfhTQDJcm0RAGoaPVq6XFo,Waiheke,-36.7811399,175.0426773,"Palm Beach, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJNUVwV0fJcm0RTENkfSWN4Uo,Palm Beach Reserve,-36.7807378,175.0439681,"51-53 Palm Road, Palm Beach, Auckland 1081, New Zealand","establishment,park,point_of_interest",4.7,98.0,,,False,grid_classic_park,park
ChIJ4xhl-DjJcm0R8c6XXkw2iVk,Matapana Reserve,-36.7787233,175.0459974,"Palm Beach, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJzb69KsPLcm0R_8NBMwCjtHA,Blackpool Park,-36.7881677,175.0127885,"Oneroa, Waiheke Island 1081, New Zealand","establishment,park,point_of_interest",4.3,4.0,,,False,grid_classic_park,park
ChIJpaeE6ZoIDW0RBOBe4pvUNPc,Woodhill Forest NMWoK Ngahere Ltd,-36.7484164,174.429966,"Restall Road, Muriwai 0883, New Zealand","establishment,park,point_of_interest",4.6,738.0,+64 9 420 9566,http://www.woodhillforest.co.nz/,True,grid_classic_park,park
ChIJYeMtB2oRDW0Rii6HvzKoVKo,Sophie's Farm,-36.7344,174.4773497,"125 Alf Access Road, Helensville 0875, New Zealand","establishment,park,point_of_interest",5.0,5.0,,,False,grid_classic_park,park
ChIJkcVVoXIVDW0R-7tYR7IdB2E,Riverhead Walkway Carpark,-36.7556707,174.5633625,"Old North Road, Kumeū 0892, New Zealand","establishment,park,point_of_interest",4.0,34.0,,,False,grid_classic_park,park
ChIJrdMhI_sVDW0RtfQZTDKl2bI,Murray Jones Reserve,-36.7530143,174.5966926,"27 Newton Road, Riverhead 0820, New Zealand","establishment,park,point_of_interest",4.5,41.0,,,True,grid_classic_park,park
ChIJ4SwT8lwVDW0RE8OmKxhHzK8,Riverhead Triangle Reserve,-36.7584265,174.5918388,"1065 Coatesville Riverhead Highway, Riverhead 0820, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJX3rkTlU_DW0RJBy8Fn-r7Jk,Weathertop,-36.7492859,174.616253,"767 Coatesville Riverhead Highway, Riverhead 0793, New Zealand","establishment,park,point_of_interest",5.0,7.0,,,False,grid_classic_park,park
ChIJw7c8w-g9DW0RtAIo4pYEVMg,Whakata Country Retreat,-36.7338115,174.6213901,"576 Coatesville Riverhead Highway, Coatesville 0793, New Zealand","establishment,park,point_of_interest",4.7,21.0,+64 9 414 4304,,False,grid_classic_park,park
ChIJsUIsJ4A-DW0RSJG5dV1Y0rU,Pāremoremo Scenic Reserve,-36.7493951,174.6492203,"Paremoremo, Auckland, New Zealand","establishment,park,point_of_interest",4.3,22.0,,,False,grid_classic_park,park
ChIJc4uP-Jo-DW0RNfD1MfXYW7U,Warblers Retreat,-36.7569931,174.6662182,"8/361 Paremoremo Road, Albany, Auckland 0632, New Zealand","clothing_store,establishment,park,point_of_interest,store",4.9,139.0,+64 9 414 4503,https://www.warblersretreat.nz/?utm_source=auckland&utm_medium=googleplaces,False,grid_classic_park,park
ChIJh3VI1Vc5DW0RvQeIfgSr57M,Gubba Online Garden Store,-36.7503906,174.6975982,"4 Parkhead Place, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest,store",4.5,56.0,+64 9 915 9250,http://www.gubba.co.nz/,True,grid_classic_park,park
ChIJhyPY7uA7DW0RYKWcJGLvAA8,Rosedale Park,-36.7457537,174.7089901,"2 Jack Hinton Drive, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.4,726.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=432,True,grid_classic_park,park
ChIJg3qZv-M7DW0RL96oUKDDOas,Taylor of Old Bond Street,-36.745584,174.7029453,"Tarndale Grove, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,+64 9 448 1380,,False,grid_classic_park,park
ChIJJ9ipM_87DW0RX2nSy1MrM6Q,Oak Manor Reserve,-36.7448194,174.6914649,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJqQZeTwg5DW0RYs-HyitbeH8,Bur Oak Reserve,-36.7552488,174.6932629,"32 Bur Oak Terrace, Schnapper Rock, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJNwYoifk7DW0R0YBOrwslN4w,Brookfield Stream Reserve,-36.7411925,174.6947404,"11 Princeton Parade, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.0,1.0,,,True,grid_classic_park,park
ChIJg95Oz6hHDW0RVZHQZvv9YW0,WormsNZ,-36.7407419,174.7037414,"92 Bush Road, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,+64 27 517 9826,https://www.trademe.co.nz/a/search?member_listing=7807829,True,grid_classic_park,park
ChIJSwXNovA7DW0R0-BV5HIqrzc,Brookfield Park,-36.7387392,174.6961693,"Obelin Close, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.4,13.0,,,True,grid_classic_park,park
ChIJVchvffc7DW0RlxjycAgZ6VQ,Stanford Reserve,-36.7392153,174.6928943,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJ8wLx6YI7DW0Rji2pEb3xaBc,North Shore Lawn Mower,-36.738981,174.7006434,"13 Marquette Avenue, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,+64 21 256 7358,https://www.northshorelawnmower.co.nz/,True,grid_classic_park,park
ChIJQWV38F85DW0Ri9orhi-ccbg,Hush Lounge Bar,-36.751313,174.7099904,"43 Omega Street, Rosedale, Auckland 0632, New Zealand","bar,establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJDQ8bIwA5DW0RsGe-Cr4udj4,Omega Reserve,-36.7519971,174.7099247,"33 Omega Street, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJ-UQePvA7DW0R5HUgxXi4MVE,Northwood Reserve,-36.7380347,174.6993874,"42 Northwood Avenue, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.7,33.0,,,True,grid_classic_park,park
ChIJqaXSWmA5DW0RmYTX5176HNQ,Omega Reserve,-36.7522774,174.7105958,"33 Omega Street, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.5,4.0,,,True,grid_classic_park,park
ChIJDS4GwfE7DW0R707IeSROkMc,Fernhill Escarpment,-36.7361945,174.6995507,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.6,22.0,,,True,grid_classic_park,park
ChIJtyc7sm49DW0R-u8YEtYFskE,Vinewood Drive Albany,-36.7385716,174.685934,"34 Vinewood Drive, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,True,grid_classic_park,park
ChIJvywH5ug7DW0R9FECHx9BqUU,George Pnnill Reserve,-36.7369525,174.7052673,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,+64 21 215 1522,,True,grid_classic_park,park
ChIJn_asRAg8DW0RvqvuHfO4UMw,Recreation Reserve,-36.7371838,174.6877362,"10 Roanoke Way, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.3,3.0,,,True,grid_classic_park,park
ChIJcWS8TAA5DW0R5V3WNQSKiMs,Rook Reserve,-36.7540081,174.7140277,"12 Rook Place, Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2518,False,grid_classic_park,park
ChIJvWdtM6c7DW0R5V6EcPUkskA,Kanuka Reserve,-36.7378565,174.7090082,"17 Bushlands Park Drive, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.5,36.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2530,True,grid_classic_park,park
ChIJ0Q7iEQA5DW0Rov4oO1wax9s,Barbados Reserve,-36.7547521,174.7147845,"79 Barbados Drive, Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2517,False,grid_classic_park,park
ChIJEZ5s9gk8DW0Roh-XyWPNomw,Wharf Reserve,-36.73421030000001,174.6889327,"Wharf Road, Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",3.4,5.0,,,True,grid_classic_park,park
ChIJ0yvnZwA7DW0R-4ARdDPFEXc,Houhere Reserve,-36.7368028,174.7118859,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJ_8wVXcI7DW0RBY0kN40Aq8k,Houhere Reserve,-36.7369211,174.7121265,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,True,grid_classic_park,park
ChIJe0M7p2M5DW0RncBVoLQI9rY,Palm Hill,-36.7547222,174.7180556,"Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.1,24.0,,,True,grid_classic_park,park
ChIJWejoQYk5DW0RSpoSysLOJTo,Linwood Reserve,-36.7564452,174.7461798,"Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.4,31.0,,http://www.aucklandcouncil.govt.nz/,True,grid_classic_park,park
ChIJjymmtl07DW0RO3oJXN0nApw,Saunders Reserve,-36.7509751,174.7324442,"Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2233,False,grid_classic_park,park
ChIJQ7UyNtM7DW0RjbOx2R0lQZk,Apollo Drive Reserve,-36.7451494,174.7310665,"32 Apollo Drive, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",1.0,1.0,,,False,grid_classic_park,park
ChIJhf5P2uc7DW0R0wM2S4LGj24,Centorian Reserve,-36.744726,174.7359257,"Centorian Drive, Windsor Park, Auckland 0632, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJNUf_Atg7DW0Rxq5qdlNer_Q,Rosedale South Park,-36.7509654,174.7220871,"60 Paul Matthews Road, Rosedale, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.0,9.0,,,True,grid_classic_park,park
ChIJ-8-Q1g05DW0RvBKO5F7Mbrs,Highgrove Reserve,-36.7560512,174.7295322,"Totara Vale, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.8,4.0,,,False,grid_classic_park,park
ChIJC2ffIn05DW0RTLM0-gxfNPw,Meadowood Reserve,-36.7530618,174.7219373,"Meadowood Drive, Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.1,14.0,,,False,grid_classic_park,park
ChIJx3jzh507DW0R-NNAK1LPMfQ,Belle Verde Reserve,-36.7483971,174.7418053,"10 Belle Verde Drive, Sunnynook, Auckland 0630, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJGUrWoFU7DW0Rl_ekYRLR8oY,Lyford Reserve,-36.751914,174.7413066,"Lyford Crescent, Sunnynook, Auckland 0620, New Zealand","establishment,park,point_of_interest",5.0,4.0,,,False,grid_classic_park,park
ChIJrX-61zE6DW0RclDuOwXilaM,Windsor Park,-36.7409683,174.7390652,"496 East Coast Road, Mairangi Bay, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.6,39.0,,,True,grid_classic_park,park
ChIJnUzW3Lk5DW0RHnHE0nxLNgI,Exeter Reserve,-36.7570845,174.7199153,"Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.0,2.0,,http://www.aucklandcouncil.govt.nz/,True,grid_classic_park,park
ChIJs3WSw_M7DW0Rzxktj_AKWyk,Windsor Park Car Park,-36.7404108,174.7408441,"Windsor Park, Auckland 0630, New Zealand","establishment,park,point_of_interest",5.0,2.0,,,False,grid_classic_park,park
ChIJNcEaVuQ5DW0RPUoX6e6W6wU,Caribbean Drive Baseball Diamond,-36.7590926,174.718135,"60 Caribbean Drive, Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",4.8,8.0,,,False,grid_classic_park,park
ChIJmZ-IRbI5DW0R-lpDzNYHLlY,Unsworth Heights Stormwater Quality Pond,-36.759116,174.7170772,"Unsworth Reserve, Unsworth Heights, Auckland 0632, New Zealand","establishment,park,point_of_interest",3.0,4.0,,,True,grid_classic_park,park
ChIJV9NwOoo5DW0Rws5TmwLP7q0,William Souter Reserve,-36.754295,174.7480419,"Forrest Hill, Auckland 0620, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park,park
ChIJLbpqMGs7DW0RASAAe0TFxuc,Mulroy Reserve,-36.7333452,174.7309931,"6 Mulroy Place, Pinehill, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=736,True,grid_classic_park,park
ChIJz4gK8Do7DW0REb190j_bzWE,Penguin Drive Reserve,-36.7339994,174.7368121,"4 Penguin Drive, Murrays Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.0,1.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2273,True,grid_classic_park,park
ChIJCYXsaMQ7DW0R8IQPC177xcY,Tawa Reserve,-36.7368828,174.7169437,"Albany, Auckland 0632, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park,park
ChIJs5VlwMY7DW0R9rNX9wCxMeg,Speedy Bush Reserve,-36.7342808,174.7396775,"89 Sunrise Avenue, Murrays Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.6,5.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2274,True,grid_classic_park,park
ChIJ0TdGLs87DW0RoyarDX0uiyM,Pinehill Lookout,-36.7325577,174.7348067,"192 Browns Bay Road, Murrays Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",3.0,1.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2281,True,grid_classic_park,park
ChIJQQ6s1WQ7DW0RyuyJObPdtwo,Glen Bay Close Reserve,-36.7319071,174.7276516,"114 Hugh Green Drive, Pinehill, Auckland 0632, New Zealand","establishment,park,point_of_interest",5.0,1.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2507,True,grid_classic_park,park
ChIJ29fq5a07DW0R8PkD48iSHO8,Bellbird Rise Reserve,-36.7328367,174.7380366,"53 Bellbird Rise, Murrays Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",,,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2275,False,grid_classic_park,park
ChIJkdvOZoY5DW0R_lJFsqfBuTg,Sunnynook Park,-36.7564466,174.7397181,"Auckland 0620, New Zealand","establishment,park,point_of_interest,premise,street_address",,,,,False,grid_classic_park,park
ChIJXZdARhs6DW0Reqz4njKTD44,Campbell’s Bay Reserve,-36.7465726,174.7621783,"8 Huntly Road, Campbells Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.6,94.0,,,True,grid_classic_park,park
ChIJxywjXkY5DW0RNcxaVJcv4oI,Community Forest,-36.7550233,174.7619843,"33 Aberdeen Road, Castor Bay, Auckland 0620, New Zealand","establishment,park,point_of_interest",4.5,4.0,,,True,grid_classic_park,park
ChIJDT2hszY7DW0R2RH-sBQYLRU,Possum Ladder,-36.7429747,174.7601759,"31 View Road, Campbells Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.3,18.0,,,False,grid_classic_park,park
ChIJ7-b86BY6DW0RCSLiV2PUhio,Mairangi Bay Beach Reserve,-36.7386128,174.7561198,"Mairangi Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.6,290.0,,,True,grid_classic_park,park
ChIJI5S_TxY6DW0RY62pGy64eJs,Mairangi Bay Village Green,-36.7387017,174.7543248,"2 Sidmouth Street, Mairangi Bay, Auckland 0630, New Zealand","establishment,park,point_of_interest",4.7,6.0,,,False,grid_classic_park,park
