place_id,author_name,rating,text,time,relative_time,language,review_id
ChIJK25EYd03DW0R_MZYTKwF3OY,Pose Tafa,2,"2 food places, OP shop at the end with other shops. Not sure what to think.",1718149414,a year ago,en,8d50fd65466bef8df29c25ab
ChIJh76DBOE_DW0R42iGCEo8mzc,Okokasunset,5,"Not huge but has almost everything you need. Easy parking, clean food hall, and clean toilets",1754289543,a week ago,en,9000aa68955aa88fa43022a6
ChIJh76DBOE_DW0R42iGCEo8mzc,Nketa MK,5,"Always clean. Range of shops is limited but all good nonethess, has the basics",1754613107,in the last week,en,fa3d5cef67a4244dfb3610be
ChIJh76DBOE_DW0R42iGCEo8mzc,Tina MacDonald,5,"Good selection of shops, plenty of parking. A really good local shopping area.",1750834325,a month ago,en,0517572ef8a39c580904b847
ChIJh76DBOE_DW0R42iGCEo8mzc,Elizabeth Labuschagne,4,A small center but has everything you could need really nice and I enjoy shopping there,1752557073,4 weeks ago,en,c6a8f58add2122460d04bec0
ChIJh76DBOE_DW0R42iGCEo8mzc,Neil Phillips,3,"Hate Westgate, primitive layout really. If I give up Costco card, doubt if I will ever need to return.",1749597650,2 months ago,en,55f3abae093d41c27c59d7a0
ChIJxYj75qk_DW0RtXy_kuoCADM,John Miller,5,Great place. Hobsonville Hearing gave me exceptional friendly service. Highly recommended. I will be going back for all my hearing needs. Cafes and Supermarket on tap.,1745484795,3 months ago,en,426553d990fb0a51247315b9
ChIJxYj75qk_DW0RtXy_kuoCADM,Tina MacDonald,5,"Clean, tidy, plenty of parking and a good selection of shops and businesses.",1750834264,a month ago,en,0f31e72283f033c64e1f3343
ChIJxYj75qk_DW0RtXy_kuoCADM,K C,4,"Has most of the things you need. Drinks, sushi, pizza, grocery, medicine, hair salon, gym..",1747198828,3 months ago,en,3cfb8265f7f053f304add7d0
ChIJxYj75qk_DW0RtXy_kuoCADM,Marion Thompson,5,Great food very prompt service for a group of cyclists,1740980845,5 months ago,en,7c1cf1c34f71f252fdfcd2da
ChIJxYj75qk_DW0RtXy_kuoCADM,Snow Tiger249,3,Has all the shops you need all in one place very good takeaway restaurants like the chicken place or want to have a drink theres a liquor store and you have one of my favorite cafe  just on the corner close to the traffic lights,1732181685,8 months ago,en,3be29fa7ef499236f672a52e
ChIJezWPTt0_DW0RKhj9NwTyRZE,Alice Moon-Star,5,Catalina Bay is a lovely place with modern cafes and restaurants. Lovely walkways by the water near the mangroves.,1634208401,3 years ago,en,27379f0032d7572eaf18c6f2
ChIJezWPTt0_DW0RKhj9NwTyRZE,Khurram Salman,4,"It’s a very nice place to hangout with friends, range of restaurant, grill and bars. No need to go it city when you have it available here. Very pleasant environment and views around it are very awesome. You can come here for breakfast, lunch and dinner.
Lots of parking spots are available. Just next to nature reserve.
You can Bring your friends, families, kids, sweethearts and even rivals as well.",1551927743,6 years ago,en,e525b41ac0de2d555892109c
ChIJezWPTt0_DW0RKhj9NwTyRZE,Pure Clean,1,Not a good place due to lack of access for disability parking..,1705790252,a year ago,en,3abdf592a6bc6c018134f7ac
ChIJezWPTt0_DW0RKhj9NwTyRZE,Nick Somerville,5,Really amazing. I feel so privileged to live at a time while this place exists.,1574494431,5 years ago,en,881b86b34ceb1b974d795bcd
ChIJezWPTt0_DW0RKhj9NwTyRZE,Stephen Reardon,4,"Enjoyed the new restaurant area, good choice and a good atmosphere",1551250269,6 years ago,en,9c717eef341965d87ce9b0ba
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Bruce Urlich,5,Just another shopping centre,1710312990,a year ago,en,3bc574cf76057ebceabcf358
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Blair Fischer,5,,1745638338,3 months ago,,6e0c8cde672cabbabb054dc4
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Jeanette Motley,5,,1741922415,5 months ago,,1d7967efc77235a20028530d
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Mitchell White,5,,1731806613,9 months ago,,faac5e07ba5bb1a3d2a11e62
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Gerry,5,,1725327324,11 months ago,,bbdf3412ac3417123f0520af
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Vee Ryan,3,"The parking spaces are very tight - no show of getting into your car if a large vehicle parks on your driver's side, which is a shame as there are some good shops there.",1739927058,5 months ago,en,c4deba01cbf3ecba4ce0853e
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Yvonne Bean,3,Needs more parking in Highbury/Birkenhead in general. All these shops are good value.  Just need to be brightened up,1730781549,9 months ago,en,20e71f1b4a7540da644ca95c
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Garth Eymael,5,Sagar Indian Restaurant is here... best Curry and Naan bread in NZ...but don't tell anyone otherwise it will always be booked out.,1681932942,2 years ago,en,a9814e7e4efc98e9ff659ef5
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Kiwi Aucklander,5,Uniqe shops and takeaways,1750254064,a month ago,en,03d2380355d497537ed4a11d
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Janise Silby,5,Everything you need here x,1741216269,5 months ago,en,9798a5e7d5cd9e2de40509d5
ChIJU06DIXdIDW0RQerSXgNGa74,KL,1,We went to this store an hour before closing time and they just signaled us off when we tried to open the door. I dont want to make this a racial thing but we were Asians. 🤷‍♂️,1754529540,a week ago,en,a19b24f954aa2e5acf9067fe
ChIJU06DIXdIDW0RQerSXgNGa74,Natalie Wilson,5,"Brilliant store, and lots of beautiful garments on sale. Thank you to the two lovely girls working who were so upbeat and welcoming. While they were very busy (I visited on a saturday and there were a lot of customers) they made sure to speak to everyone and kept their cool. Thanks heapsSuperette - will definitely be back!",1583110778,5 years ago,en,b780edf67ef67e391edb4abc
ChIJU06DIXdIDW0RQerSXgNGa74,Vanessa Stephenson,5,Great surplus selection and friendly staff,1672286081,2 years ago,en,4a1ae4045128e0d93e49d5d0
ChIJU06DIXdIDW0RQerSXgNGa74,Eric and Jeanine Fowler,1,Over priced fashion,1734670641,7 months ago,en,b9be2445e53e4ca5f5d60267
ChIJU06DIXdIDW0RQerSXgNGa74,Jérémy,1,"Not much, rather expensive for a hem...",1546831297,6 years ago,en-US,4626c1eb35ab0095398fc9bc
ChIJDUOlLpUTDW0RiE-6guAgA10,Huapai Plastic Welding Repairs,5,Can't beat fresh choice good value and meat selection is better looking than new world,1751583634,a month ago,en,49c977343c78369abf830ca3
ChIJDUOlLpUTDW0RiE-6guAgA10,Tina MacDonald,4,A good selection of shops and eateries but whoever runs the area should keep on top of the potholes.,1750835420,a month ago,en,9422ba013b9fa04af2a5a39a
ChIJDUOlLpUTDW0RiE-6guAgA10,Kimberley Hutchings,4,"Cute little village , needs a op shop maybe ? $2 store or post office .",1740606600,5 months ago,en,f95d325fec767a6dcc7da6be
ChIJDUOlLpUTDW0RiE-6guAgA10,Callum Stuart Graham Ford,5,An excellent 👍 Shopping Mall. 😊,1754384243,a week ago,en,32c25245bc8a52dca4074d83
ChIJDUOlLpUTDW0RiE-6guAgA10,JW S,4,The Fresh Choice is a well stocked supermarket,1742083199,5 months ago,en,0c7f95f1186a185b84422e66
ChIJ42jp8DA5DW0REj0s01g7RMk,Nive Sio,5,Nanda has been doing my brows for almost a year now and she has always done an amazing job. I always leave satisfied with the result.,1739422247,6 months ago,en,9991e803bde794a5eb15ae47
ChIJ42jp8DA5DW0REj0s01g7RMk,Riz Rao,5,"As always Nanda does amazing, good beauty services on me. I haven't gone anywhere else since i found her. She gives great beauty tips. Listens to what I want. Always welcomed by a smile, even when passing by. Price is also affordable. Great vibe. Great personality. Highly recommend Nanda for your beauty experience.",1718944892,a year ago,en,f93ee44ca630fd6c3ba67022
ChIJ42jp8DA5DW0REj0s01g7RMk,Nive Telefoni,5,"Excellent service from Nanda. I had grown my brows a little more before going in, and after a really traumatizing experience with Kess Glenfield I was hesitant. After the service with Nanda I was extremely pleased and satisfied. I'm very grateful for her service and her talent. God bless her.",1727739656,10 months ago,en,a2f1b560f8e5ba78298a7ffe
ChIJ42jp8DA5DW0REj0s01g7RMk,jade hyndman,5,Walked in on Saturday afternoon. The ladys were extremely accomadating and professional. My henna brows look amazing I would highly recommend and will definitely be back.,1731267548,9 months ago,en,a9b3a53df64456359249de8b
ChIJ42jp8DA5DW0REj0s01g7RMk,Ranjeeta Singh,5,"I always visit Vish beauty  bar for threading, always served by Nanda,great service. She makes you feel  welcome with her bright smile and gentle nature. Nanda is great at her work and delivers excellent service. Highly recommended Nanda for your beauty services.",1719724473,a year ago,en,87e72f84b4b8685014c71e3a
ChIJTRaUtOc5DW0RCkyVrnje_D4,Pam Lorden,5,Great salon,1574585245,5 years ago,en,c945a97959c0be08212d078c
ChIJAfDC-tc5DW0R8lCkptgMgl4,C,5,Catching up with my mate on the beach before moving out of akl. Had an ice cream then randomly asked the shop owner took a pic for us as a memory for last catching up. He's super friendly thank you for helping us.,1574639183,5 years ago,en,626dde120d6b226504335a86
ChIJAfDC-tc5DW0R8lCkptgMgl4,Phillip Wesley-Brown,5,"Even though I just popin for a coke zero, (big spender) they are always smiling and cheerful. There's everything you need for a convenience store.",1712538423,a year ago,en,adde6311aea1f87ffffcdd54
ChIJAfDC-tc5DW0R8lCkptgMgl4,matthew nelson,5,best dairy in Takapuna,1699666846,a year ago,en,e0e6389f4b4762f591a435c1
ChIJAfDC-tc5DW0R8lCkptgMgl4,Ezra Jeffery,5,Nice little shop,1664861719,2 years ago,en,2a84bfe9f91c0a90231be04a
ChIJAfDC-tc5DW0R8lCkptgMgl4,Jennifer Wheeler,5,,1731704773,9 months ago,,158ff1bedccdc5134df9a13f
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Arjun S,5,This is a very calm and quiet place.Those who likes to live in suburbs of Auckland can select this place. You will get all facilities here.,1678665355,2 years ago,en,de045fb266d53ecb001ac4da
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Vera Busby,5,Went to the library. Signed up on the Skinny Jump WiFi program. Effortless. Lovely lady at the library helped me.,1646987135,3 years ago,en,0ea11b415d4c54f8b9db80ef
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Jamesrat King,5,Looking for kmart trolleys,1746952048,3 months ago,en,c58c97a97f124ee3518e0c2b
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Shirley Dobbyn,3,Quiet but pleasant village area beside lovely Kell Park & its walkways.  Well worth a visit.,1651115789,3 years ago,en,571f62e5fa8f4bf15ad5c5ce
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Mohit Mittal,5,"Looks like a cool old kind of of place with some shops around. I been to library for JP, waited for half an hour and then she said her time is over..",1647842333,3 years ago,en,f8d166fe2ffed111b96a59b9
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Rodney Anderson,5,"Great location with lots of different businesses here, Popeyes was a great feed that's for sure",1752612016,4 weeks ago,en,ef27aa3a00eb0c9e01e8db90
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Pranesh Chand,5,"The Albany Lifestyle Center is a modern and well-designed hub offering a great mix of shopping, dining, and leisure options. With a variety of stores, cozy cafes, and family-friendly spaces, it’s perfect for a relaxed outing. The ample parking and clean, spacious layout make it convenient and enjoyable for visitors of all ages. It's a great spot for shopping and spending quality time.",1734162080,8 months ago,en,9235fd3cc5adcbfbb6dffed5
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Gabriela da Rocha Campos Nunes (Gabby Nunes),5,Brazilian Cafe has got the most amazing food and friendly staff.,1744515868,4 months ago,en,f216754cb7d86194180b6a8c
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Laura Sanders,4,It's a bit out of the way but I have friends nearby and worth it you're already going to Mitre10,1747344481,3 months ago,en,3c76491c3b2721bae70f436c
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Maria Smal,4,Wide variety of goed shops. Food court and cinema.,1751964354,a month ago,en,1a9a88ebc9e916782f127727
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Don McEwan,5,"If this is the Vietnamese Street Food place then it's VERY good!! The noodle soup was fantastic as was the Vietnamese salad. The bread rolls looked very tasty, especially the beef version. Hope I've got the right shop!!",1752050165,a month ago,en,90557342a9ad213c6bfeeea6
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Xiaoting Fu,5,The snow flake here is extremely delicious! And it's the most delicious and cost-effective snow flake I've had here. The clerk is also very nice and very enthusiastic. I think everyone should come and try this store!,1750476198,a month ago,en,5eb2c2482360d7a81a228c07
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Priscilla Solanki,5,Fresh food served with great service & a smile. Enjoyed my dumplings & chilli oil experience was really great as alot of hard work goes into making these traditional handmade foods. Much appreciated will come back to enjoy this amazing eatery again. Highly recommended 100%  😉,1751024258,a month ago,en,9c4d8d2ab2fa143c0a61d9a4
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Augustus Greenslade,5,"Master Bao Albany is hands down one of the best spots on the North Shore for fresh, flavourful bao and Asian fusion dishes. The bao buns are soft, packed with delicious fillings, and always made to perfection — my personal favourite is the pork belly, but honestly, you can’t go wrong with any of them.

The staff are friendly and efficient, and the atmosphere is modern, clean, and relaxed. Whether you’re grabbing a quick bite or sitting down for a casual meal, it always hits the spot.

If you love good food with bold flavours, Master Bao is a must-try!",1750481056,a month ago,en,1a00f8360be5fc64fd325829
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Isaac Bahn,2,"The food came out relatively quick. My partner had the dumplings, she said they were really good.
The hot chips were good too but unfortunately the chicken was terrible.
Both chicken pieces were really dry and one piece was missing the skin on one side (photo attached).
They ended up replacing the chicken when we took it back but it shouldn't have been served in the first place. When it was served, the chicken was placed upside down as if it was deliberately placed like that to hide the side that had no skin.
I sent my son up to the counter to get a takeaway dish to put some of the leftovers in it. The lady was going to charge us for the container even though we had spent almost $40 for a below average meal. Really disappointing.",1735285221,7 months ago,en,9d24abc7d95207669f607ee9
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,Mark F,4,"Has everything you need for a quick feed and a coffee, massive Wild Bean and plenty pumps for cars and trucks, good parking and relax area outside but the building could do with an upgrade inside, especially the toilets",1739386056,6 months ago,en,45f1874cf24c383a027185c5
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,Adrian Cooper,3,"It's basically a giant Gas Station with a $2 Shop ( with weird hours) and a Cafe and Burger King attached. Parking is fairly good outside, parking for larger or commercial vehicles behind the complex. Toilets are very very clean, indoor / outdoor dining, children's  small play area, about 20 petrol bowsers.",1585947708,5 years ago,en,ff178d179b5db39f55cb1d29
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,Barbara Berry,5,Always a stopping place for food and toilet stop on way up north. Great coffee and food,1651183228,3 years ago,en,0a2f6b1ecf1d76b98aa92c8b
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,bipendra ram,4,All amenities for a long trip stop over.,1645756762,3 years ago,en,3437f84fdf4933c6c1b21acc
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,Karen Kiwigal,4,Good place to visit and relax,1699873017,a year ago,en,adee373f1bde618a09589262
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,Carl Nielson,5,Smallish shopping centre but has plenty of car parking on lower levels. Has a good sized Woolworth supermarket as anchor tenant. Has other shops near by and mitre 10 next door,1743708396,4 months ago,en,065985a1a1051549fbe4c4ef
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,Bonsai Magic,5,"I dont usually like big Malls, but this mall was really great. Spacious, well laid out, clean, bathrooms great. Shops we went into were well stocked, friendly, helpfull staff. Movie theatre was awesome. Good experience",1739982631,5 months ago,en,2f9dd494d7fe3397c960710c
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,Joseph Te Awhitu,5,"What a great mall. Yes, it has had its boom time, but I love it. You just got watch thus space.",1747360124,2 months ago,en,4df1fdd0e49652bbc34ce007
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,Jenny Clayton,3,"Shame there are empty shops in the mall.. but it was  Clean, mitre 10 next door, also
Lash religion for beauty.",1749617780,2 months ago,en,6f9124424c5816480a34ffdd
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,Daphne Sargent,5,"This Plaza is like a breath of fresh air
Spacious
Clean
Adequate parking
Anchor Store - Countdown
(Surprise 😮 Vintage Car Shop tucked in a corner best find ever!!  Browsed for an entire hour looking for the ultimate gift.
My Grandson luved it)",1618340506,4 years ago,en,95e5fc3c6f10712825eddc45
ChIJEcUkC50jDW0Rb64U5S5KLNA,Augustus Greenslade,5,"Silverdale Centre is a really convenient and well-rounded shopping hub. It’s got everything you need in one spot — from supermarkets and retail stores to cafes, takeaways, and even a few specialty shops.

Parking is usually easy (which is always a bonus), and the layout makes it easy to pop in for a quick shop or stay longer if you’re doing a bigger run. There’s a good mix of big names and local stores, and the area feels safe and well maintained.

Great spot for families, errands, or grabbing a bite to eat. Always a reliable go-to when you're out this way.",1750481020,a month ago,en,e360a37a957118d95af95c51
ChIJEcUkC50jDW0Rb64U5S5KLNA,Jessica Howard,5,Silverdale Center now has an outdoor playground! It's a great spot for the toddlers to burn some energy while the sun is shining and you shop.,1725496051,11 months ago,en,d0334018781675c035085e0c
ChIJEcUkC50jDW0Rb64U5S5KLNA,Shane du Plooy,4,"Silverdale Centre can get very busy at times that you struggle to find parking.

It has a large Warehouse, Countdown and a few smaller shops.

It's not very big, but has the main shops that make it convenient to visit.",1672976284,2 years ago,en,2acea8a88687d7317213ffaf
ChIJEcUkC50jDW0Rb64U5S5KLNA,John Mallen,1,No where indicated  to park a motorhome at the mall. Heavy rain made it hard to find a legal  spot. Security would not let me park my 6.5mtre van even though there was plenty of available space and several vehicles with trailers  taking two or more spots. Very disappointing for holiday makers in motorhomes.,1745788639,3 months ago,en,b47f633abf500ae6245617a8
ChIJEcUkC50jDW0Rb64U5S5KLNA,Gary Brydon,4,Silverdale is always a pleasant place.to stop in . With a couple of factory shops cafes and all your other major stores. Can be a bit congested at times just because of drudgery. .,1746860577,3 months ago,en,6da538e35ff78e1baec0928f
